ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
177818,Wired Headphones,1,11.99,04/21/19 11:08,"365 South St, Boston, MA 02215"
177819,Flatscreen TV,1,300,04/21/19 10:31,"176 Willow St, Los Angeles, CA 90001"
177820,AAA Batteries (4-pack),1,2.99,04/19/19 19:40,"257 Jackson St, San Francisco, CA 94016"
177822,AA Batteries (4-pack),1,3.84,04/25/19 12:29,"809 Center St, Dallas, TX 75001"
177824,AAA Batteries (4-pack),1,2.99,04/10/19 21:43,"485 North St, Atlanta, GA 30301"
177825,USB-C Charging Cable,1,11.95,04/30/19 18:54,"21 Park St, San Francisco, CA 94016"
177826,AA Batteries (4-pack),1,3.84,04/10/19 12:57,"62 North St, Seattle, WA 98101"
177827,Lightning Charging Cable,1,14.95,04/18/19 21:12,"803 Adams St, Seattle, WA 98101"
177828,AAA Batteries (4-pack),3,2.99,04/16/19 21:08,"924 6th St, San Francisco, CA 94016"
177829,Lightning Charging Cable,1,14.95,04/22/19 12:24,"346 Walnut St, Atlanta, GA 30301"
177832,27in FHD Monitor,1,149.99,04/12/19 21:14,"541 Spruce St, Boston, MA 02215"
177833,Apple Airpods Headphones,1,150,04/28/19 22:17,"192 Hill St, San Francisco, CA 94016"
177836,27in 4K Gaming Monitor,1,389.99,04/22/19 11:21,"338 Lincoln St, New York City, NY 10001"
177837,Apple Airpods Headphones,1,150,04/14/19 21:51,"588 9th St, Los Angeles, CA 90001"
177838,AAA Batteries (4-pack),6,2.99,04/29/19 00:16,"872 Pine St, San Francisco, CA 94016"
177840,Lightning Charging Cable,1,14.95,04/20/19 00:24,"558 Jefferson St, Portland, ME 04101"
177841,20in Monitor,1,109.99,04/22/19 08:05,"815 West St, Austin, TX 73301"
177842,USB-C Charging Cable,1,11.95,04/19/19 11:35,"328 Jefferson St, San Francisco, CA 94016"
177843,Vareebadd Phone,1,400,04/20/19 09:42,"14 5th St, Los Angeles, CA 90001"
177844,Wired Headphones,1,11.99,04/18/19 13:28,"419 12th St, Portland, ME 04101"
177845,Lightning Charging Cable,1,14.95,04/22/19 13:21,"641 Meadow St, San Francisco, CA 94016"
177846,AA Batteries (4-pack),1,3.84,04/10/19 21:29,"897 South St, Los Angeles, CA 90001"
177847,ThinkPad Laptop,1,999.99,04/11/19 01:55,"608 Wilson St, Los Angeles, CA 90001"
177849,Wired Headphones,1,11.99,04/14/19 10:08,"767 Hickory St, San Francisco, CA 94016"
177851,Bose SoundSport Headphones,1,99.99,04/23/19 16:37,"984 River St, Portland, ME 04101"
177852,Bose SoundSport Headphones,1,99.99,04/30/19 16:33,"818 Park St, San Francisco, CA 94016"
177853,AAA Batteries (4-pack),1,2.99,04/10/19 21:53,"514 Highland St, New York City, NY 10001"
177855,Lightning Charging Cable,1,14.95,04/13/19 13:51,"363 Johnson St, Los Angeles, CA 90001"
177856,Vareebadd Phone,1,400,04/24/19 08:56,"605 Madison St, Austin, TX 73301"
177857,Wired Headphones,1,11.99,04/21/19 10:13,"481 14th St, Atlanta, GA 30301"
177858,USB-C Charging Cable,1,11.95,04/20/19 12:54,"108 4th St, San Francisco, CA 94016"
177861,AA Batteries (4-pack),1,3.84,04/23/19 06:32,"712 Washington St, Boston, MA 02215"
177861,Apple Airpods Headphones,1,150,04/23/19 06:32,"712 Washington St, Boston, MA 02215"
177863,Macbook Pro Laptop,1,1700,04/29/19 16:22,"385 Lincoln St, San Francisco, CA 94016"
177864,AA Batteries (4-pack),1,3.84,04/21/19 17:30,"586 7th St, Boston, MA 02215"
177867,USB-C Charging Cable,1,11.95,04/13/19 15:05,"887 Jefferson St, Dallas, TX 75001"
177869,Apple Airpods Headphones,1,150,04/11/19 21:03,"906 12th St, New York City, NY 10001"
177870,Flatscreen TV,1,300,04/30/19 19:10,"55 10th St, San Francisco, CA 94016"
177871,AA Batteries (4-pack),2,3.84,04/25/19 11:33,"156 Walnut St, Austin, TX 73301"
177872,27in 4K Gaming Monitor,1,389.99,04/15/19 13:22,"470 Lincoln St, San Francisco, CA 94016"
177873,27in FHD Monitor,1,149.99,04/10/19 19:10,"564 Hickory St, Boston, MA 02215"
177875,Apple Airpods Headphones,1,150,04/13/19 13:50,"474 Lakeview St, San Francisco, CA 94016"
177876,USB-C Charging Cable,1,11.95,04/14/19 10:57,"843 Chestnut St, San Francisco, CA 94016"
177877,Google Phone,1,600,04/24/19 23:59,"666 Pine St, San Francisco, CA 94016"
177878,Apple Airpods Headphones,1,150,04/20/19 19:47,"561 Willow St, San Francisco, CA 94016"
177880,AA Batteries (4-pack),1,3.84,04/18/19 13:24,"818 Forest St, Boston, MA 02215"
177882,AA Batteries (4-pack),1,3.84,04/25/19 14:50,"181 Walnut St, Seattle, WA 98101"
177883,Wired Headphones,1,11.99,04/15/19 17:17,"341 Maple St, San Francisco, CA 94016"
177884,Apple Airpods Headphones,1,150,04/12/19 20:49,"367 Maple St, Atlanta, GA 30301"
177886,USB-C Charging Cable,1,11.95,04/20/19 18:11,"943 Lincoln St, Los Angeles, CA 90001"
177887,AA Batteries (4-pack),1,3.84,04/16/19 10:00,"394 Hickory St, San Francisco, CA 94016"
177889,Lightning Charging Cable,1,14.95,04/18/19 13:36,"595 1st St, Dallas, TX 75001"
177893,Lightning Charging Cable,1,14.95,04/13/19 12:34,"116 10th St, San Francisco, CA 94016"
177894,27in FHD Monitor,1,149.99,04/29/19 22:49,"607 12th St, Seattle, WA 98101"
177895,Bose SoundSport Headphones,1,99.99,04/22/19 18:12,"225 Jefferson St, New York City, NY 10001"
177896,USB-C Charging Cable,2,11.95,04/12/19 12:25,"266 Willow St, San Francisco, CA 94016"
177897,Lightning Charging Cable,1,14.95,04/16/19 00:10,"521 14th St, Austin, TX 73301"
177898,Google Phone,1,600,04/16/19 13:38,"928 6th St, Los Angeles, CA 90001"
177899,AA Batteries (4-pack),1,3.84,04/13/19 18:17,"387 12th St, Portland, OR 97035"
177900,AA Batteries (4-pack),2,3.84,04/21/19 21:36,"605 Johnson St, Portland, OR 97035"
177901,Apple Airpods Headphones,1,150,04/23/19 21:51,"337 Chestnut St, San Francisco, CA 94016"
177903,20in Monitor,1,109.99,04/26/19 19:39,"50 Lincoln St, Los Angeles, CA 90001"
177904,Apple Airpods Headphones,1,150,04/26/19 06:56,"841 Hill St, Atlanta, GA 30301"
177905,Bose SoundSport Headphones,1,99.99,04/12/19 11:19,"12 Elm St, San Francisco, CA 94016"
177906,Google Phone,1,600,04/15/19 04:59,"876 Wilson St, New York City, NY 10001"
177909,AA Batteries (4-pack),1,3.84,04/11/19 19:49,"531 Forest St, Boston, MA 02215"
177910,LG Dryer,1,600.0,04/10/19 10:17,"370 1st St, Los Angeles, CA 90001"
177912,USB-C Charging Cable,1,11.95,04/11/19 20:23,"120 Cedar St, San Francisco, CA 94016"
177914,AAA Batteries (4-pack),1,2.99,04/11/19 12:50,"723 Church St, San Francisco, CA 94016"
177915,Apple Airpods Headphones,1,150,04/25/19 10:53,"64 2nd St, Los Angeles, CA 90001"
177918,27in FHD Monitor,1,149.99,04/21/19 09:57,"903 Adams St, Boston, MA 02215"
177919,Lightning Charging Cable,1,14.95,04/25/19 10:37,"470 13th St, Portland, OR 97035"
177921,AAA Batteries (4-pack),2,2.99,04/14/19 20:42,"94 Lake St, San Francisco, CA 94016"
177922,AAA Batteries (4-pack),2,2.99,04/29/19 17:34,"853 Lakeview St, Portland, OR 97035"
177924,Lightning Charging Cable,1,14.95,04/16/19 11:49,"52 Hickory St, San Francisco, CA 94016"
177925,27in 4K Gaming Monitor,1,389.99,04/17/19 15:30,"26 Lake St, Atlanta, GA 30301"
177926,Lightning Charging Cable,1,14.95,04/18/19 11:48,"476 Ridge St, San Francisco, CA 94016"
177927,27in 4K Gaming Monitor,1,389.99,04/17/19 10:37,"76 Hill St, Boston, MA 02215"
177928,AAA Batteries (4-pack),2,2.99,04/25/19 13:07,"722 Walnut St, San Francisco, CA 94016"
177929,27in FHD Monitor,1,149.99,04/21/19 23:42,"557 Johnson St, Seattle, WA 98101"
177930,AAA Batteries (4-pack),1,2.99,04/16/19 19:23,"915 10th St, Boston, MA 02215"
177931,AAA Batteries (4-pack),1,2.99,04/17/19 13:43,"543 Meadow St, San Francisco, CA 94016"
177932,AA Batteries (4-pack),1,3.84,04/26/19 07:28,"758 Lakeview St, San Francisco, CA 94016"
177935,Bose SoundSport Headphones,1,99.99,04/23/19 20:11,"565 Dogwood St, Seattle, WA 98101"
177938,Bose SoundSport Headphones,1,99.99,04/27/19 23:14,"150 Chestnut St, Seattle, WA 98101"
177939,34in Ultrawide Monitor,1,379.99,04/10/19 14:28,"11 Dogwood St, New York City, NY 10001"
177941,AAA Batteries (4-pack),1,2.99,04/20/19 22:14,"849 Center St, New York City, NY 10001"
177942,AA Batteries (4-pack),1,3.84,04/29/19 19:01,"639 Willow St, Los Angeles, CA 90001"
177944,USB-C Charging Cable,1,11.95,04/12/19 21:34,"138 10th St, Austin, TX 73301"
177946,Lightning Charging Cable,1,14.95,04/11/19 18:28,"252 Maple St, San Francisco, CA 94016"
177947,AA Batteries (4-pack),1,3.84,04/15/19 20:35,"751 7th St, Boston, MA 02215"
177950,Bose SoundSport Headphones,1,99.99,04/28/19 07:28,"321 Willow St, Boston, MA 02215"
177952,USB-C Charging Cable,1,11.95,04/22/19 06:57,"901 Pine St, Los Angeles, CA 90001"
177953,Wired Headphones,1,11.99,04/14/19 16:29,"26 Washington St, Boston, MA 02215"
177954,AA Batteries (4-pack),1,3.84,04/17/19 20:10,"192 Meadow St, San Francisco, CA 94016"
177955,34in Ultrawide Monitor,1,379.99,04/26/19 12:11,"71 Lake St, San Francisco, CA 94016"
177956,USB-C Charging Cable,1,11.95,04/20/19 05:46,"562 12th St, New York City, NY 10001"
177957,USB-C Charging Cable,1,11.95,04/12/19 21:02,"231 Cherry St, Portland, OR 97035"
177958,AA Batteries (4-pack),1,3.84,04/20/19 17:40,"726 8th St, Los Angeles, CA 90001"
177960,20in Monitor,1,109.99,04/12/19 13:14,"74 Forest St, Seattle, WA 98101"
177961,27in 4K Gaming Monitor,1,389.99,04/30/19 20:00,"697 West St, Dallas, TX 75001"
177962,Wired Headphones,1,11.99,04/29/19 09:35,"889 5th St, San Francisco, CA 94016"
177963,20in Monitor,1,109.99,04/29/19 10:16,"780 South St, New York City, NY 10001"
177965,AAA Batteries (4-pack),2,2.99,04/19/19 22:49,"819 Madison St, Austin, TX 73301"
177967,Lightning Charging Cable,1,14.95,04/23/19 07:04,"901 Pine St, New York City, NY 10001"
177968,Bose SoundSport Headphones,1,99.99,04/12/19 23:33,"260 Sunset St, San Francisco, CA 94016"
177969,AAA Batteries (4-pack),1,2.99,04/13/19 23:47,"840 Forest St, San Francisco, CA 94016"
177971,iPhone,1,700,04/30/19 08:05,"81 Lincoln St, San Francisco, CA 94016"
177971,Lightning Charging Cable,1,14.95,04/30/19 08:05,"81 Lincoln St, San Francisco, CA 94016"
177972,AAA Batteries (4-pack),1,2.99,04/29/19 13:09,"566 4th St, Los Angeles, CA 90001"
177973,Lightning Charging Cable,1,14.95,04/20/19 10:44,"299 Washington St, San Francisco, CA 94016"
177974,Bose SoundSport Headphones,1,99.99,04/23/19 13:13,"293 Sunset St, San Francisco, CA 94016"
177975,AA Batteries (4-pack),3,3.84,04/30/19 08:46,"167 12th St, Los Angeles, CA 90001"
177976,USB-C Charging Cable,1,11.95,04/14/19 22:21,"908 Lakeview St, Seattle, WA 98101"
177978,Apple Airpods Headphones,1,150,04/30/19 14:56,"447 Wilson St, Austin, TX 73301"
177979,AA Batteries (4-pack),2,3.84,04/23/19 17:01,"684 Ridge St, San Francisco, CA 94016"
177980,Bose SoundSport Headphones,1,99.99,04/26/19 02:36,"370 Ridge St, New York City, NY 10001"
177982,AA Batteries (4-pack),1,3.84,04/15/19 10:42,"414 7th St, San Francisco, CA 94016"
177983,USB-C Charging Cable,1,11.95,04/23/19 15:21,"652 Lincoln St, Boston, MA 02215"
177984,Apple Airpods Headphones,1,150,04/18/19 10:43,"625 Ridge St, San Francisco, CA 94016"
177986,Apple Airpods Headphones,1,150,04/26/19 17:14,"281 Center St, New York City, NY 10001"
177988,20in Monitor,1,109.99,04/28/19 18:32,"728 12th St, Dallas, TX 75001"
177989,AA Batteries (4-pack),2,3.84,04/26/19 22:19,"167 Spruce St, Los Angeles, CA 90001"
177991,34in Ultrawide Monitor,1,379.99,04/21/19 21:42,"560 Willow St, Boston, MA 02215"
177992,Bose SoundSport Headphones,1,99.99,04/27/19 23:50,"42 Meadow St, Portland, OR 97035"
177993,AAA Batteries (4-pack),3,2.99,04/13/19 21:53,"300 14th St, San Francisco, CA 94016"
177995,AA Batteries (4-pack),3,3.84,04/13/19 12:01,"820 Pine St, San Francisco, CA 94016"
177999,ThinkPad Laptop,1,999.99,04/15/19 11:04,"257 10th St, New York City, NY 10001"
178000,Lightning Charging Cable,1,14.95,04/27/19 11:47,"979 Hickory St, Los Angeles, CA 90001"
178002,USB-C Charging Cable,1,11.95,04/13/19 17:17,"746 Willow St, Los Angeles, CA 90001"
178004,AA Batteries (4-pack),2,3.84,04/12/19 19:10,"372 Spruce St, Los Angeles, CA 90001"
178006,Lightning Charging Cable,1,14.95,04/13/19 22:52,"188 Sunset St, Los Angeles, CA 90001"
178007,iPhone,1,700,04/14/19 13:54,"824 Jefferson St, New York City, NY 10001"
178009,34in Ultrawide Monitor,1,379.99,04/10/19 16:01,"829 1st St, New York City, NY 10001"
178009,USB-C Charging Cable,1,11.95,04/10/19 16:01,"829 1st St, New York City, NY 10001"
178011,AAA Batteries (4-pack),2,2.99,04/21/19 21:28,"83 Church St, Atlanta, GA 30301"
178012,Wired Headphones,2,11.99,04/13/19 16:39,"49 Walnut St, San Francisco, CA 94016"
178014,Wired Headphones,1,11.99,04/27/19 14:50,"818 11th St, Boston, MA 02215"
178015,USB-C Charging Cable,1,11.95,04/27/19 10:30,"315 Ridge St, Dallas, TX 75001"
178016,USB-C Charging Cable,1,11.95,04/17/19 16:10,"230 Spruce St, Los Angeles, CA 90001"
178017,USB-C Charging Cable,1,11.95,04/10/19 17:35,"672 Hill St, Los Angeles, CA 90001"
178018,Macbook Pro Laptop,1,1700,04/27/19 15:23,"378 Dogwood St, Portland, OR 97035"
178020,AAA Batteries (4-pack),1,2.99,04/20/19 22:27,"285 2nd St, Atlanta, GA 30301"
178021,Wired Headphones,1,11.99,04/28/19 09:07,"301 5th St, Dallas, TX 75001"
178022,Flatscreen TV,1,300,04/27/19 20:55,"786 Dogwood St, Los Angeles, CA 90001"
178025,USB-C Charging Cable,1,11.95,04/19/19 17:46,"12 Johnson St, San Francisco, CA 94016"
178028,20in Monitor,1,109.99,04/19/19 13:21,"408 10th St, San Francisco, CA 94016"
178031,34in Ultrawide Monitor,1,379.99,04/11/19 14:22,"844 11th St, Boston, MA 02215"
178032,AA Batteries (4-pack),1,3.84,04/10/19 10:38,"455 Lakeview St, Portland, OR 97035"
178033,AA Batteries (4-pack),1,3.84,04/20/19 11:36,"740 Ridge St, Portland, ME 04101"
178035,AA Batteries (4-pack),1,3.84,04/25/19 18:19,"284 Walnut St, San Francisco, CA 94016"
178036,Lightning Charging Cable,1,14.95,04/18/19 10:03,"169 10th St, Dallas, TX 75001"
178038,34in Ultrawide Monitor,1,379.99,04/27/19 19:09,"355 12th St, San Francisco, CA 94016"
178039,Apple Airpods Headphones,1,150,04/15/19 11:36,"717 Highland St, Boston, MA 02215"
178040,AA Batteries (4-pack),4,3.84,04/19/19 11:29,"604 5th St, New York City, NY 10001"
178041,Lightning Charging Cable,1,14.95,04/11/19 20:01,"560 Forest St, San Francisco, CA 94016"
178042,34in Ultrawide Monitor,1,379.99,04/11/19 20:37,"234 5th St, New York City, NY 10001"
178043,AAA Batteries (4-pack),1,2.99,04/20/19 10:52,"922 Maple St, San Francisco, CA 94016"
178044,USB-C Charging Cable,2,11.95,04/10/19 21:40,"448 Meadow St, New York City, NY 10001"
178045,20in Monitor,1,109.99,04/30/19 21:24,"871 Jefferson St, Los Angeles, CA 90001"
178047,USB-C Charging Cable,1,11.95,04/17/19 19:53,"850 Maple St, New York City, NY 10001"
178049,USB-C Charging Cable,2,11.95,04/21/19 20:05,"416 10th St, Boston, MA 02215"
178050,AAA Batteries (4-pack),2,2.99,04/25/19 20:33,"540 Washington St, Los Angeles, CA 90001"
178051,Lightning Charging Cable,1,14.95,04/13/19 21:49,"628 Walnut St, Boston, MA 02215"
178052,Flatscreen TV,1,300,04/10/19 15:55,"26 Hickory St, San Francisco, CA 94016"
178053,Apple Airpods Headphones,1,150,04/19/19 08:41,"196 Jefferson St, Portland, ME 04101"
178055,Lightning Charging Cable,1,14.95,04/12/19 17:26,"497 Spruce St, San Francisco, CA 94016"
178056,USB-C Charging Cable,1,11.95,04/15/19 15:27,"333 Jackson St, Seattle, WA 98101"
178057,AA Batteries (4-pack),1,3.84,04/18/19 16:22,"982 Hickory St, Atlanta, GA 30301"
178058,Macbook Pro Laptop,1,1700,04/17/19 17:12,"437 Lakeview St, San Francisco, CA 94016"
178060,AAA Batteries (4-pack),1,2.99,04/10/19 10:23,"286 North St, Dallas, TX 75001"
178061,Lightning Charging Cable,1,14.95,04/28/19 15:27,"219 Highland St, Boston, MA 02215"
178062,AA Batteries (4-pack),1,3.84,04/21/19 23:19,"274 Sunset St, Portland, OR 97035"
178064,27in 4K Gaming Monitor,1,389.99,04/20/19 22:49,"199 8th St, Seattle, WA 98101"
178065,iPhone,1,700,04/11/19 10:10,"552 Pine St, Atlanta, GA 30301"
178066,USB-C Charging Cable,1,11.95,04/20/19 07:06,"986 Ridge St, San Francisco, CA 94016"
178067,AAA Batteries (4-pack),1,2.99,04/16/19 23:48,"395 Hickory St, Atlanta, GA 30301"
178068,AAA Batteries (4-pack),1,2.99,04/15/19 10:20,"669 1st St, Portland, OR 97035"
178069,Apple Airpods Headphones,1,150,04/22/19 08:43,"36 Johnson St, Austin, TX 73301"
178070,Google Phone,1,600,04/19/19 18:41,"375 Cherry St, Portland, OR 97035"
178071,AA Batteries (4-pack),5,3.84,04/20/19 11:51,"79 1st St, San Francisco, CA 94016"
178072,Apple Airpods Headphones,1,150,04/26/19 20:28,"128 12th St, New York City, NY 10001"
178073,27in FHD Monitor,1,149.99,04/27/19 21:27,"863 6th St, Boston, MA 02215"
178074,AAA Batteries (4-pack),2,2.99,04/18/19 13:00,"190 14th St, San Francisco, CA 94016"
178075,20in Monitor,1,109.99,04/17/19 02:20,"952 Center St, New York City, NY 10001"
178076,20in Monitor,1,109.99,04/19/19 14:22,"405 Cherry St, Boston, MA 02215"
178079,Lightning Charging Cable,1,14.95,04/20/19 10:19,"203 Pine St, Los Angeles, CA 90001"
178080,27in 4K Gaming Monitor,1,389.99,04/17/19 05:42,"128 2nd St, New York City, NY 10001"
178081,34in Ultrawide Monitor,1,379.99,04/11/19 08:07,"992 Elm St, Los Angeles, CA 90001"
178083,iPhone,1,700,04/28/19 12:26,"109 Cherry St, San Francisco, CA 94016"
178085,Lightning Charging Cable,2,14.95,04/19/19 16:51,"878 Center St, Los Angeles, CA 90001"
178087,Bose SoundSport Headphones,1,99.99,04/30/19 20:28,"609 Elm St, Atlanta, GA 30301"
178088,USB-C Charging Cable,1,11.95,04/14/19 15:05,"299 13th St, Los Angeles, CA 90001"
178089,USB-C Charging Cable,1,11.95,04/25/19 15:36,"715 River St, Los Angeles, CA 90001"
178090,USB-C Charging Cable,1,11.95,04/21/19 14:49,"781 Johnson St, Austin, TX 73301"
178091,AA Batteries (4-pack),1,3.84,04/12/19 17:51,"991 Center St, Los Angeles, CA 90001"
178092,Lightning Charging Cable,2,14.95,04/11/19 18:38,"595 Ridge St, New York City, NY 10001"
178093,Lightning Charging Cable,1,14.95,04/18/19 17:08,"495 Madison St, San Francisco, CA 94016"
178094,34in Ultrawide Monitor,1,379.99,04/17/19 04:39,"225 4th St, Dallas, TX 75001"
178095,AA Batteries (4-pack),1,3.84,04/27/19 22:32,"219 Spruce St, Los Angeles, CA 90001"
178096,Bose SoundSport Headphones,1,99.99,04/29/19 11:46,"707 Forest St, Seattle, WA 98101"
178098,AA Batteries (4-pack),1,3.84,04/23/19 11:24,"154 Meadow St, Dallas, TX 75001"
178099,AAA Batteries (4-pack),2,2.99,04/16/19 16:31,"304 South St, Boston, MA 02215"
178100,34in Ultrawide Monitor,1,379.99,04/11/19 21:13,"713 Wilson St, New York City, NY 10001"
178101,Lightning Charging Cable,1,14.95,04/21/19 16:32,"623 Forest St, San Francisco, CA 94016"
178102,27in FHD Monitor,1,149.99,04/20/19 16:33,"240 Center St, New York City, NY 10001"
178103,Wired Headphones,1,11.99,04/25/19 12:08,"563 Ridge St, San Francisco, CA 94016"
178105,Lightning Charging Cable,1,14.95,04/16/19 23:05,"991 West St, Boston, MA 02215"
178106,AAA Batteries (4-pack),1,2.99,04/27/19 19:11,"995 Maple St, Seattle, WA 98101"
178106,Wired Headphones,1,11.99,04/27/19 19:11,"995 Maple St, Seattle, WA 98101"
178109,27in 4K Gaming Monitor,1,389.99,04/10/19 19:15,"389 Highland St, Austin, TX 73301"
178110,LG Dryer,1,600.0,04/17/19 18:11,"453 Maple St, San Francisco, CA 94016"
178111,Apple Airpods Headphones,1,150,04/29/19 19:18,"340 4th St, Portland, OR 97035"
178113,AAA Batteries (4-pack),1,2.99,04/29/19 17:05,"466 Maple St, Boston, MA 02215"
178115,AAA Batteries (4-pack),1,2.99,04/12/19 16:36,"524 Cherry St, Seattle, WA 98101"
178116,Wired Headphones,1,11.99,04/28/19 09:07,"631 7th St, Boston, MA 02215"
178117,AAA Batteries (4-pack),1,2.99,04/29/19 16:21,"277 Sunset St, Boston, MA 02215"
178118,iPhone,1,700,04/27/19 11:48,"139 Dogwood St, Boston, MA 02215"
178118,AAA Batteries (4-pack),1,2.99,04/27/19 11:48,"139 Dogwood St, Boston, MA 02215"
178119,iPhone,1,700,04/29/19 00:48,"453 9th St, Seattle, WA 98101"
178120,AA Batteries (4-pack),1,3.84,04/10/19 20:33,"707 Lake St, Boston, MA 02215"
178122,AAA Batteries (4-pack),3,2.99,04/21/19 22:22,"406 Pine St, Boston, MA 02215"
178123,AA Batteries (4-pack),1,3.84,04/14/19 14:17,"312 5th St, Portland, ME 04101"
178124,USB-C Charging Cable,1,11.95,04/30/19 10:20,"335 Park St, Atlanta, GA 30301"
178125,27in 4K Gaming Monitor,1,389.99,04/21/19 17:00,"300 9th St, San Francisco, CA 94016"
178127,Wired Headphones,1,11.99,04/12/19 20:31,"207 Spruce St, Dallas, TX 75001"
178129,ThinkPad Laptop,1,999.99,04/30/19 08:19,"918 Main St, Boston, MA 02215"
178130,Bose SoundSport Headphones,1,99.99,04/23/19 05:25,"204 Johnson St, San Francisco, CA 94016"
178131,iPhone,1,700,04/29/19 09:04,"865 Main St, Atlanta, GA 30301"
178132,AAA Batteries (4-pack),4,2.99,04/18/19 19:24,"997 Center St, Boston, MA 02215"
178133,USB-C Charging Cable,1,11.95,04/15/19 09:13,"922 Center St, Boston, MA 02215"
178135,Lightning Charging Cable,1,14.95,04/13/19 22:31,"994 Center St, New York City, NY 10001"
178135,AA Batteries (4-pack),2,3.84,04/13/19 22:31,"994 Center St, New York City, NY 10001"
